,xv,y,xs0,xs1,xs2,xs3,env
0,0.46347107511718266,1.0,-2.5398392242621446,3.522294180091935,16.67256567040888,-16.78303942594997,1.0
1,-12.225586073500649,-1.0,-14.630813337108602,-8.098182612254138,33.91668890861007,-25.61326259057129,1.0
2,-15.156383362844785,-1.0,3.606498086580184,3.634999974118674,-3.4162600992584147,-18.188328616343746,1.0
3,-12.240600250616371,1.0,-6.540024974724899,-12.825445369095673,12.040268047255186,-6.203173283378832,1.0
4,11.1502502375739,1.0,17.556271978893523,2.266340021681012,11.998486244108694,8.101917114179901,1.0
5,-3.370366395875401,-1.0,14.299582241933154,6.265726367478866,8.588700440449433,20.11789940288135,1.0
6,-6.10051339942042,-1.0,-0.9213346656004961,0.652600628429924,-41.812086866453896,-4.883552109128911,1.0
7,-0.8182462498384862,-1.0,10.58406706466936,-6.501181052165177,-22.219697382108304,-10.868221679785842,1.0
8,-8.490318230563885,-1.0,20.81314157161099,3.192284161803366,9.888010827940322,-17.029648773152985,1.0
9,-8.427840336217692,-1.0,-0.17416706197524667,-0.22630208866109602,-15.861110735879505,-47.04822916751423,1.0
10,-20.55486592848522,-1.0,-6.344760553939205,1.705980936462696,5.230664336696521,8.562438019337076,1.0
11,-17.162457441724108,-1.0,-0.9474022798986319,0.823980831118154,-17.836833623745175,-4.410793330468025,1.0
12,-9.227393280059152,-1.0,-26.33939836557129,10.560802954522407,-7.31763671726056,0.007749816070825144,1.0
13,-33.80388296361954,-1.0,2.4282169830834697,-27.01348961970732,-21.411212316085876,14.229125628915698,1.0
14,5.142449025145462,1.0,-20.646029668627055,9.081617314834075,7.558061320576632,39.20739206749948,1.0
15,-13.402019152850478,1.0,-0.538424173998518,-14.498364898272317,-12.92669579656531,-12.488583473533794,1.0
16,-45.708331368730576,-1.0,39.48899687564185,0.8207961204268766,-32.7339024396114,-4.068186171439979,1.0
17,34.15279923402778,1.0,23.424318043231533,-4.290282255015754,1.4135302254576638,9.419505796624334,1.0
18,13.636369072831693,1.0,-1.6498355701047922,4.413600681025867,-25.37835244525436,-20.95878702720569,1.0
19,3.72691198744347,1.0,-16.593522250255617,-2.514021447090781,-1.0658173349819688,14.079668457979585,1.0
20,12.939607816961963,1.0,-3.1597870160607595,2.4980141960588265,-18.978162834860996,23.19041248983775,1.0
21,-22.224209037632964,-1.0,-16.754050669430704,9.871478899989432,3.827493959945756,-20.242827163484606,1.0
22,-20.44225870098959,-1.0,17.74637800817041,-2.503392157411702,-11.573242270899986,-15.011562409350475,1.0
23,3.2792348884419775,1.0,1.3050126255511216,4.2399549781242465,6.941119899543507,-23.754828344541394,1.0
24,13.215864058819925,1.0,6.803712009478601,-1.7021715141019675,-9.164565723712276,-23.420329844421424,1.0
25,-12.735674801532484,-1.0,19.217748694045177,6.350559271629029,-14.428891955163289,9.895545266052103,1.0
26,-0.9442522318057089,-1.0,-8.810305215543902,3.2700612002328437,2.2385699654951767,17.90220649481134,1.0
27,-9.661929574712929,-1.0,-5.633244613818375,16.47524310976956,-1.1084434863809391,10.220258747162529,1.0
28,-26.963853854283414,-1.0,-7.914254830529551,1.2299733084309885,-1.8475930885295688,18.42449161401732,1.0
29,-16.58623425192742,-1.0,-11.08072260001817,7.45660156975878,-19.431199347271562,-0.8925817332930231,1.0
30,8.088029951487442,1.0,-28.11144862805193,-6.788899598895577,17.50061346102723,30.011432711015825,1.0
31,34.23154869120528,1.0,-14.383547072780152,-22.890162249155093,-16.99898324000303,-21.313902796877244,1.0
32,-10.140581042457937,-1.0,-19.07492463429976,-9.997582000484702,-5.076804135126975,10.804903124937685,1.0
33,21.770278106045094,1.0,12.177631076126865,-31.487357939103028,19.376502939476453,20.254673643636174,1.0
34,-28.665552940666636,-1.0,-31.82585973316702,39.69065028584282,-25.939395556477436,-9.361624661326681,1.0
35,-11.912342215920583,-1.0,18.16656398044289,3.511854088462017,14.190730359407665,-16.4017306560736,1.0
36,6.184021641929093,1.0,-0.8156269714104034,-11.123103308355715,4.4938940546353345,-10.749028720673419,1.0
37,13.630323621026243,1.0,-3.4440054596253775,3.389182323775776,-11.257013080968443,-7.149692759306628,1.0
38,7.626740079978793,1.0,-6.246766907221724,-26.821265935859625,16.530296026118684,-7.57386355528844,1.0
39,18.495801931161697,1.0,-4.009497483313496,-2.131188703640275,-3.7942100123794784,7.429336296856656,1.0
40,13.870350926740661,1.0,9.425258796852106,3.0709099004806473,-1.8706881123139354,8.057792877492886,1.0
41,-30.116843886227493,-1.0,3.8029527784703285,-3.4430274693088188,2.546382359941576,-11.437784893756918,1.0
42,12.31917912635335,1.0,-17.09907231161942,21.567551412598,3.6554349696617674,-14.778030062391274,1.0
43,-10.087858159441694,-1.0,2.269759531193196,7.013919168975793,24.254035306845203,-7.671280357020008,1.0
44,-15.934000866249853,-1.0,-1.034743855147456,-6.727611435833224,-29.88737269084623,4.24071450836189,1.0
