,xv,y,xs0,xs1,xs2,xs3,env
0,-0.8987519527397105,-1.0,8.450037471075142,18.413744513880644,14.228301816011042,0.4174297536136875,1.0
1,37.89569249477822,1.0,8.686536864065364,-27.17717518351393,-8.133320103606637,-27.924213376811043,1.0
2,-0.10207465308062746,-1.0,-11.486196508969421,17.206354686789215,1.4451822466890056,9.487045608519503,1.0
3,-10.69915521720048,-1.0,7.3390284054503665,7.6081545954906,7.44825963599027,-0.5428668364131615,1.0
4,-12.22744048245104,-1.0,-9.67876916174261,13.256919848787351,-6.5860552068839535,2.1829706933332855,1.0
5,-10.730521445627506,1.0,-4.244809904193548,-3.737762423840914,15.878696464735134,9.703266571198187,1.0
6,4.241938063853697,1.0,-13.343900925427173,5.62951513318018,5.9106323689472315,-27.18418461745181,1.0
7,-26.39578061403121,-1.0,-5.682061007055874,-10.353618430303506,-23.925329614945323,0.7688459857512362,1.0
8,-8.50369479683884,1.0,-5.1032221133897595,-1.316081511372242,19.94807487586509,-4.351860730837004,1.0
9,-8.393737932772071,-1.0,22.784066057005376,-5.20929013750345,-16.819368422311747,13.70622921044678,1.0
10,9.269817267970161,1.0,12.643903802940363,-3.298332040792621,-10.378915506095492,-17.60322617904011,1.0
11,20.19501773788236,1.0,9.19360671451318,8.670850721314075,-3.6648957253454775,8.050825674938835,1.0
12,1.905853526804262,1.0,6.2660896481418495,-18.4827997901858,-17.36353406669008,0.4116102431247768,1.0
13,-24.711293384664405,-1.0,0.26646794756961467,5.796958842833884,-27.769187141724586,-5.762754640625502,1.0
14,-16.4131015009962,1.0,-24.45782522585025,32.07322544196032,-6.515622784055475,-36.45997083493955,1.0
15,0.247849821730997,1.0,1.8884838330520735,9.40884679128504,-24.720338928021995,-18.223504775780498,1.0
16,1.5824271332179554,1.0,8.0232749293469,-9.68531025511905,8.744242854781909,-10.631278418559146,1.0
17,-3.257422355219825,-1.0,31.03892460288887,-10.313633832001084,-5.702902075349205,16.761897451669363,1.0
18,3.428906083118309,1.0,3.458800998769187,5.447806048165678,9.877850213734089,9.845396410363426,1.0
19,-6.511424123685564,-1.0,5.312657925630721,15.535499469119117,6.349333457781383,11.812700843413467,1.0
20,-4.243406659705496,-1.0,10.531829964847468,-6.054933284808242,19.78563176629631,-20.597241841671792,1.0
21,-10.795298989259612,1.0,8.22235513324071,10.874884093327319,-4.860572774383402,-12.344845687111548,1.0
22,-3.505500298105482,-1.0,8.467728249057311,-12.233012425851394,-20.44276860611229,18.61604258425485,1.0
23,-30.814947153464608,-1.0,-6.254847666774347,-10.890094872282917,1.2260517157937487,5.351943075806497,1.0
24,-3.2860566418076465,-1.0,-20.31797512591075,3.3261995134015683,-17.019248041965685,4.82964168936739,1.0
25,-23.818982900870854,-1.0,24.96153391116551,12.307932065160607,-17.836449181747355,10.261788866922245,1.0
26,5.772186218767851,1.0,2.3390745875362637,-22.507645543844873,1.3794691325781852,-20.1937527985059,1.0
27,2.587977234378772,1.0,4.871452879706666,9.460702043964798,-35.66809456002591,-8.534135276623969,1.0
28,4.171495337243506,1.0,-20.332294585780833,11.299979542052915,-18.919728873500482,-1.3730361569367693,1.0
29,4.2449996836338,1.0,7.349052202890798,-4.346296402406097,-13.327448879309944,6.304181895860823,1.0
30,-2.747402702008768,-1.0,-21.304418278027963,10.86632947088381,20.43726585258436,-13.07391359156669,1.0
31,-6.391553554658644,-1.0,12.186450766770639,-10.943731639180745,-6.272830029968002,-2.180345492092348,1.0
32,-21.26841467590248,-1.0,-16.329267985277266,-11.741647455493574,-6.639765102181021,16.27733515508172,1.0
33,-0.41929395519678436,-1.0,1.2990648950503365,7.4417066022194795,-34.18646738604105,0.01040816221424079,1.0
34,9.128846145565667,1.0,-23.427899165438077,6.041652800769908,-1.7060377413862877,9.428832263206756,1.0
35,11.889144784081045,-1.0,12.92413833791287,-0.42075031619365966,5.750477016578595,-2.1946465407767946,1.0
36,-9.280186851150594,-1.0,11.528494517670747,-17.616926966320968,-1.2939915710543706,-25.20261285695538,1.0
37,9.664060669011505,1.0,-8.856349707655648,-2.3006476165115375,-40.41851211208376,-2.056736295821882,1.0
38,-7.706551158881798,-1.0,-18.664527770947103,5.8206318871040335,-7.558958387025298,6.89111322528601,1.0
39,-4.207863459789322,-1.0,12.047761884117456,-37.47247782204658,-7.603587641432211,-9.588565166907735,1.0
40,16.130777374303324,1.0,29.668522338702097,-7.2751702390278385,5.48518574431009,25.31825814454613,1.0
41,-25.287651364323875,-1.0,13.098009405047145,5.074931340608806,-6.900769399515035,-8.300994627965103,1.0
42,-0.8860349377365857,-1.0,-4.789143901310658,-15.788959989462022,-4.8190150619812036,10.467908717775844,1.0
43,-11.92856441986818,-1.0,-8.914221453233628,-17.958042553857485,-6.1670999887220495,7.594374559216378,1.0
44,-16.914370983939655,-1.0,-18.99732624384748,12.485936962746703,10.352097171302812,6.7578473086935595,1.0
45,9.74425392897848,1.0,0.5337186847742584,6.825180873375398,-18.823856249671884,25.138014308035974,1.0
46,-3.8776302021838926,1.0,5.2689057164686846,-0.35905639129668243,6.9341803855099995,22.516469060080336,1.0
47,-18.82225815084041,-1.0,11.479549122489239,-7.3637052779045105,-10.898782273034099,8.314388251258523,1.0
48,-22.964700109427227,-1.0,-4.224507093658792,-0.5960197150448585,7.447532518279101,28.51381580539781,1.0
49,13.111969202197512,1.0,0.33936518084625145,-19.428448129685382,1.8351277860410857,15.900744751657456,1.0
50,23.903664217739056,1.0,6.410071111069499,4.162189528655755,19.63781867751939,11.142289208483692,1.0
51,-3.0917139265144518,-1.0,0.46900043464216035,-6.582664154285179,-30.03511387728916,-16.468139628725023,1.0
52,18.78248296384481,1.0,-5.083430317509165,-10.195849734312318,-13.079473937774495,-14.490926845801408,1.0
53,14.043921836699523,1.0,-2.828719968386351,-4.0984511545746285,44.83604512522963,-10.506815927686654,1.0
54,7.626759036232292,1.0,12.387111170566778,14.515755450614108,4.885200766430968,13.283719005480913,1.0
55,5.4432710129965,-1.0,-10.433179361815498,-2.867799875935723,-23.57556213347988,15.96241649790226,1.0
56,25.814134269826734,1.0,-40.47069291096769,10.014132931025769,12.798053292249577,-16.94849677253417,1.0
57,-4.606870055076563,-1.0,12.853632880337281,0.7116819956393432,17.894051971237698,-13.140028907223758,1.0
58,21.6365331504039,1.0,-2.8832464253817855,32.70629405010152,-3.8639186191218373,6.650783345656758,1.0
59,6.610859947196365,1.0,-6.5594872032490645,-33.819219804119854,6.753845028742368,-8.44935043667757,1.0
60,7.495977836587591,1.0,26.224484999136536,0.722115910617767,14.571003703294751,-8.630127088415716,1.0
61,4.338969513660356,1.0,-7.000307308291482,5.587566380364309,-2.138429842604697,-5.424617027989922,1.0
62,29.62651905100752,1.0,25.199492605998007,-6.571156677847976,-2.1501719516614237,-24.844656811481425,1.0
63,14.982073161410149,1.0,-3.3283289603562487,9.645294674348795,-14.35064292313676,36.62864245069517,1.0
64,3.0890976962232957,1.0,-18.429430628852558,-15.111397245142058,-10.436789558848004,-1.624688334773774,1.0
65,-3.8708922735656905,1.0,-13.422804648387812,-3.7542370494710515,40.77883302314219,-5.2806573107203745,1.0
66,15.246715062480487,1.0,-2.4775902924854285,31.396448264375202,-5.269163895355596,1.9142212681569628,1.0
67,2.826150708722154,1.0,15.103230456455577,5.882360430780395,7.039266886491189,3.538014846164806,1.0
68,-16.17125239947355,-1.0,25.508961055333792,-18.749793249673274,3.702750172034057,-30.31088521979299,1.0
69,6.984997691293761,1.0,32.07442600813478,-10.10084119535114,-14.050361833468902,-12.014702863329275,1.0
70,24.200334106266656,1.0,14.022988293364769,4.903512883323783,7.523161026933556,-9.59804550725117,1.0
71,11.973911231253556,1.0,-9.90531157257099,12.912738197411626,0.39629392635849026,8.77519147132088,1.0
72,19.427840389966246,1.0,1.819655030256251,14.874736334013878,-5.187382825577719,4.029624649400649,1.0
73,0.17752065284074547,1.0,-11.286238723744297,25.20716526980247,21.04164505143498,5.450415724424426,1.0
74,-6.55355678925131,1.0,16.14232762230748,-15.509527974063442,9.921970874337827,-4.056918684160984,1.0
75,1.1163897677796295,1.0,7.0953543174168905,-9.925523194982132,-15.138048199141782,-26.56295568921678,1.0
76,14.867863864971037,1.0,-16.671185089082865,3.76718013962803,-3.6979525747176876,2.705202325399027,1.0
77,0.5188660314892859,1.0,5.0991776991222295,-27.91446274316747,1.0684007201009535,1.993782183644072,1.0
78,-1.3419753782809747,-1.0,-8.986837300046039,-8.102158948579,6.641552624410705,-9.07009147426264,1.0
79,-16.61257718899112,-1.0,-4.634853525804157,18.690191246594253,9.772305570605306,29.36921042092957,1.0
80,10.959725228107022,-1.0,-1.64924612634044,14.016385365035301,-36.90982289195754,18.113948840608042,1.0
81,16.235461251506973,1.0,-4.75765859885499,-24.234641059275347,-5.258442383914973,1.5678341912797011,1.0
82,6.342696895323288,1.0,-5.184861325190971,-3.720087628175948,-20.71241830369975,-22.845969981836266,1.0
83,1.172061730679594,1.0,-14.04821749663528,-3.3500710424168245,23.774023373455613,19.22381441426526,1.0
84,17.11044359915918,1.0,-2.8747248046861165,12.888290940404984,-15.915839342390672,-3.240160493262464,1.0
85,4.879217534052532,-1.0,9.500575013965255,-2.966318826141881,11.806458946176695,-1.925546962598231,1.0
86,3.8917712150595136,1.0,14.324270691858732,14.985574696913586,-11.89529249321055,-25.855968961785162,1.0
87,-4.421113593279545,-1.0,-10.79303950554072,-10.163064243739239,-7.596878279213187,15.03285611996999,1.0
88,6.369317508078161,1.0,16.807178343581022,-16.438544760216665,17.426141584391157,-21.658986240493746,1.0
89,-7.418705149173858,1.0,1.6937928091131953,-13.773502965594803,23.54602249406884,-20.997003287706086,1.0
90,19.34784182480473,1.0,-9.227358256856792,13.464542180512034,0.7227059130158129,11.219394542240227,1.0
91,17.356410702321856,1.0,-7.012096387040983,8.631618009937371,-41.041331196203565,11.802986505867958,1.0
92,-1.6333890197642913,-1.0,-9.180588672403267,-4.280603697842179,-6.031400358711679,-10.700450378808414,1.0
93,-13.049069248706624,-1.0,8.799508048710646,10.292801372517479,-20.119078309328792,-15.940644261637651,1.0
94,9.862321237144123,1.0,9.276340810193467,8.908185726292364,11.05610457585157,-2.963318037438756,1.0
95,7.256037780519502,1.0,7.559756708707997,15.184344046924402,8.719417528823477,-11.94970594168111,1.0
96,17.882940838391672,1.0,30.11353440926122,-0.04110796634407832,7.984181788510488,7.155979916395496,1.0
97,-13.567181193856577,-1.0,1.2176216497438155,29.238421039904168,14.037734449337282,7.030170906596245,1.0
98,6.993870680632874,1.0,1.697791692785589,-5.953069073888874,-16.24750711582261,4.387982603620896,1.0
99,-10.211640005891873,-1.0,-5.830453980152549,11.200655012665798,-1.83016132166642,23.532370044502343,1.0
100,18.638588496596885,1.0,4.344955077274185,18.131659010970527,3.812822783402452,10.102871586671382,1.0
101,-15.431004789947945,-1.0,7.284605552587681,-3.360666005632144,10.238981712709847,-3.857947248088699,1.0
102,31.975294948995167,1.0,6.884397664158718,-1.0786371912878767,-19.662126747359874,-5.597191724994326,1.0
103,-5.355411723475829,-1.0,11.88076530882625,10.070585024802856,-19.77721242652564,13.73937734288766,1.0
104,-6.803300831492454,-1.0,19.347757481956982,-5.90144174263739,14.576714650280197,-14.823867853408698,1.0
105,24.95631039099244,1.0,-10.105010539589188,-8.509332326468066,-25.476015320158215,8.253380593703422,1.0
106,9.154280701183051,1.0,14.279969727342234,-2.085559613223052,13.791685668914338,24.388609023674245,1.0
107,-8.730013555021902,-1.0,8.875004822485115,-10.174256318944773,-18.506097598271747,7.73882331178336,1.0
108,11.603884471714766,1.0,6.125297080314349,-1.7736023746176657,6.726112594810805,-7.401831791804357,1.0
109,26.67834402532615,1.0,6.584963569356667,-21.386470601363673,7.5701127712106695,1.859190720276807,1.0
110,9.205499837780255,1.0,8.744032609570622,27.801324671951363,20.253469101815394,10.828258872911823,1.0
111,21.98156466018712,1.0,16.6383735526444,-24.056699185732853,-2.173160956261562,13.340595197723951,1.0
112,5.3927582041811055,1.0,-3.9545919156686167,-10.892016761411798,-1.7130400445617227,13.329085339782035,1.0
113,-0.5444051186661389,-1.0,-10.445280835450676,-23.073560547263348,3.780535922879112,8.773107827430149,1.0
114,4.604697381744918,1.0,17.597655572858077,-16.384513137034332,10.368596391795192,-8.677377270617722,1.0
115,-1.7601904957622625,-1.0,17.058364191986776,19.044692792677434,8.525342976807881,13.21809762952786,1.0
116,-2.9144495470500065,-1.0,-26.144109107424434,-16.033915715988762,-5.102969314571802,1.095498649257169,1.0
117,-1.7738031773936331,-1.0,-16.00262332223951,22.07627929416396,0.9408078769300954,2.7055976215075814,1.0
118,-20.60932090921738,-1.0,-31.431679436256577,13.635354941812896,-25.619876858464732,-2.3244044481683126,1.0
119,-8.12439756127592,-1.0,4.115681472770957,-6.708764659032907,-27.27260016405654,27.48861141907992,1.0
120,-14.178970120180947,-1.0,-2.1970102880226627,13.245767381889642,22.966281635230214,-14.725711903351975,1.0
121,-16.51510903773137,1.0,-4.060978099475962,0.8385477889522033,-0.922560047230023,0.9288746003745019,1.0
122,-5.005512045745346,-1.0,15.187745701855608,-14.652310069435519,-18.125561946111272,7.883780055959587,1.0
123,19.91204937701943,1.0,-11.878269255880879,4.336334343883428,15.605448393493624,21.715792638749406,1.0
124,15.772851118753678,1.0,-28.721587477760515,-1.026008026257323,-11.071672993554335,40.03382584485101,1.0
125,22.672195035053953,1.0,-3.7487027590312785,3.70576732389374,7.804132857678052,2.068862838059462,1.0
