,xv,y,xs0,xs1,xs2,xs3,env
0,0.9614406340979502,1.0,0.9655534998826236,1.0473287901253252,0.969620490861043,1.0984584887692497,1.0
1,0.9489629368684129,1.0,0.819277679746498,1.0377837050607917,1.0634399611413163,1.0045663577240853,1.0
2,-1.046860621152922,1.0,1.046564857258399,1.0644429270885558,1.0200406580421677,1.0016620963855005,1.0
3,-0.948461391016715,-1.0,-1.036537325971261,-0.9381021275157714,-1.0281261869291736,-1.0138520266619675,1.0
4,0.9464839643117583,1.0,1.0527701440880441,1.1275115529860886,1.087793080659355,1.003794008068362,1.0
5,-1.0292146342360176,-1.0,1.0019765090837185,-0.9343324184688833,-0.9792230180929937,-1.158361029258448,1.0
6,-0.7578952035970481,-1.0,-1.0798836976709902,-1.0704821659608745,-0.8537763929387814,-0.9953478353234901,1.0
7,-0.9101860351154254,1.0,1.078893027879476,0.949702539903232,1.1039614538498195,1.1075444803682368,1.0
8,-0.8832836693125664,1.0,1.1137582731283389,0.9520920088970614,0.924543284562033,1.1259406826595597,1.0
9,0.7866135644573902,-1.0,-0.8678010261915888,-0.6821687251809613,-1.1394203191184369,-0.9605027851478191,1.0
10,0.8029365587379246,1.0,1.0341826136723,0.9018771096769318,0.9338572573492399,0.8949447389551667,1.0
11,1.151698228666395,1.0,-0.8033273779989899,1.0002343199238652,0.9656549959401497,0.8620660302327836,1.0
12,-0.9792270280251162,-1.0,-0.9817850838097127,-0.8949688120995353,-1.0379687052668831,-1.0153431877391736,1.0
13,0.7804770967166382,1.0,1.1260631010245064,1.0067683770984444,1.0478885104253846,0.9769299284496553,1.0
14,1.0795935174702294,1.0,1.0132940978116352,1.122131608569223,1.0780736074707356,1.056171642735061,1.0
15,-0.9296864826927762,-1.0,-0.9373275854703137,-1.021785951450261,-0.983594582386424,-0.9789527244215805,1.0
16,0.8915304914639663,1.0,1.043182307155212,0.811490717914038,0.9433821649731752,1.020131707319776,1.0
17,0.7619230049404286,1.0,0.9473717172311942,0.9899078726268569,1.0393038806633716,1.0404004462071006,1.0
18,-0.9844204897337534,1.0,1.1733593255359602,0.8833923657255776,1.1690315279167736,0.9176378503137212,1.0
19,1.1765938393998268,-1.0,-1.0015016160605232,-0.9294247882827693,0.8607908112364975,-0.9677550647115803,1.0
20,1.242813704440356,1.0,1.0865096940446937,0.972055596127697,0.8852729189043322,0.9659676499886312,1.0
21,-0.8288701130793479,-1.0,-1.2438221419296989,-0.7864459860887147,-1.1467150456458985,-1.0141624438238428,1.0
22,1.057272811008538,1.0,1.0562293962894356,0.9787924260444268,1.0161407633982324,0.8981143287428257,1.0
23,-0.8985519649847472,1.0,0.8524579628657661,1.1113359318551357,1.0891696800573896,1.051382730004406,1.0
24,1.0166941350325613,1.0,1.093737750364114,1.0091010435394636,0.9074281555132757,0.9102161083202525,1.0
25,1.1273914742453643,1.0,0.8610391785641711,1.0296650382132042,1.052536877451378,0.9273033518003341,1.0
26,-1.095277256033166,-1.0,-1.0298723689186282,-0.9353999994418187,-1.04052474336222,-0.8310551135032412,1.0
27,-0.9924629719899553,1.0,1.025467445342114,-1.0463489243367468,1.0302676201456715,0.9115691273974535,1.0
28,0.9205866506372429,1.0,1.010500808705081,0.8542032247790938,1.209768164514019,1.020347547916051,1.0
29,0.943210697701319,-1.0,-0.9968163364825645,-1.021932314461188,-1.0559540210907188,0.8983145386340792,1.0
30,-1.038299973549891,-1.0,-1.1123655817555496,-1.0775587986171096,-1.0602759979374985,-1.0235899447540835,1.0
31,-1.0396905300440071,-1.0,-1.1049994487294146,-0.9226807588682635,-0.9874780752486654,-0.8881504086341203,1.0
32,-0.9959878479985509,-1.0,-0.9395518396172076,-1.0682487100465012,-0.9111900566268354,-0.9719607405726075,1.0
33,-1.1004524077406916,-1.0,-0.9639384689068254,-1.0108201062616398,-1.0966617423574583,-0.9846078851473986,1.0
34,-0.9498240356849182,-1.0,-0.9314242819610028,-0.8764600610268586,-0.8851185496679019,-1.05618449683836,1.0
35,-1.2475058744305252,1.0,1.0053539479825655,0.9887253205150992,0.8684134973335816,0.999408450857837,1.0
36,-1.0396877146059613,1.0,1.1086338371758069,0.8500369243727134,0.8354473283602502,0.9913908537231522,1.0
37,0.9538901483871634,1.0,1.1318538974927983,1.0376511600860232,0.9300153782019883,1.0173726099360718,1.0
38,-1.056823604099367,-1.0,-1.1309640000539152,-1.1233779617760324,-0.8910023873378541,-0.8423666020506185,1.0
39,-1.1287241143792754,-1.0,-1.0364924980896728,0.9972981724717526,-0.9436019572458507,-1.0264287166761132,1.0
40,1.1103764211655738,1.0,0.8936135113558179,1.0337656873913348,0.949635308896143,1.2033911093117946,1.0
41,-1.1210436700726936,1.0,1.0355687471023793,1.0372759446504958,1.0435950602773643,1.0725800975746624,1.0
42,1.072298803382143,1.0,0.7689356609134711,1.0785197543020262,-1.0475496297784916,1.2167894829835755,1.0
43,-0.9545687770076051,1.0,1.0296570808097523,-0.970099506934458,0.8205196250422826,1.019880940555474,1.0
44,0.9356304332814455,-1.0,-1.1876859149616705,-0.9931583965442026,-0.9505017516658234,-1.1153133245235956,1.0
45,-1.1736234008253765,-1.0,-0.8916295443567611,-0.9876946325546223,-1.0211910441311285,-1.0615957383095458,1.0
46,-0.9304847848130625,-1.0,-0.9692094767999452,-1.1213600146483618,-1.1214881785135744,-0.8594000470276808,1.0
47,-0.891273106068584,-1.0,1.0181942326208429,-1.0646556352104672,-0.9681664424954152,-1.0485968053927235,1.0
48,0.9458230393412257,1.0,0.9907620615772978,0.8148657993417057,1.130520119949138,0.9827686957998003,1.0
49,1.073561415242151,-1.0,-1.2056068412443137,-0.8951814682021757,-1.1018460605970941,-1.1624377990578991,1.0
50,1.0369401854879565,1.0,0.8618052581325226,0.9100278196603918,1.1431467911092912,0.9060689637451621,1.0
51,-1.0580032199238159,1.0,1.1037080163168616,0.9839074444447456,1.0473797330564776,1.0999113366416071,1.0
52,0.9386405998269403,-1.0,-1.0281912567222087,-0.9883778779203375,-1.0082542516506319,-1.1497489765188897,1.0
53,-1.0925092101035117,-1.0,-1.0554479748460786,-0.8336934448831761,-0.8958864880321837,-1.123261996698713,1.0
54,1.0445725191150321,1.0,0.9686762186474724,0.7793282158671748,1.0728370377276513,0.9151504701015114,1.0
55,-0.8745058328338408,-1.0,-0.9237650609921816,-1.0169487683878389,-1.0662733846916768,-0.9822959670861302,1.0
56,-1.0027158294287293,-1.0,-1.036618634590522,-1.029775588653909,-1.2384033546093793,-0.9285971340363413,1.0
57,-0.9978866671380957,-1.0,-1.0900640114372147,-1.0365954235445196,-1.1629040436489673,-0.9251821049592575,1.0
58,-1.0258059209508288,-1.0,-0.9757960218229154,-1.1037716104773028,-1.02038506361418,-1.083705885938704,1.0
59,-1.0232802611152043,1.0,0.8865490183230826,0.8895746372671006,0.9458884195838397,1.002354230384615,1.0
60,1.0475956142747798,1.0,1.0024069242409706,0.8744860645664925,0.9966075819424007,1.004511715061326,1.0
61,1.0914187876571841,1.0,1.0003242217310895,0.8692467708927691,1.0880644642974997,0.9756934707114296,1.0
62,-1.0415029526949993,1.0,1.1377889235011507,1.105737423864035,1.0596632507581123,1.104402103703338,1.0
63,0.9641561228085654,-1.0,-1.1326476920475272,-0.8979324826028785,-1.1976373240819649,-0.8960199568192403,1.0
64,-1.1575875169046728,-1.0,-1.0464978607092288,-1.0137484677463686,-1.0015559856263836,-1.0230314317172422,1.0
65,-0.9881749750840024,-1.0,-0.8363783383642034,-0.9004914462696666,-1.099923170208989,-0.91808164945521,1.0
66,1.0543809073181902,1.0,1.0459541209289824,1.1414026144598648,1.013355963048717,1.0651583741414063,1.0
67,-1.0031577737792912,1.0,1.0377483345118552,1.12360799485751,0.8194254596084555,1.1018013390110222,1.0
68,-1.0142688852524802,1.0,0.9114398819904873,1.1924061107444364,0.9975620929776219,0.8957026329661553,1.0
69,1.0332587222957739,1.0,0.931228144797598,1.1714234043196707,1.0504733825815655,0.8459525836517441,1.0
70,-0.9839627728123659,-1.0,-0.9221094004352461,-1.065169020294693,-0.8430849936690539,-1.0878920890819945,1.0
71,-0.9617094780804917,-1.0,-0.9933232387883634,-0.8835521349380766,-0.998844113816002,-0.8928027798757121,1.0
72,1.0649900747883638,1.0,0.939406716027949,0.9796649195960944,1.162271881555862,0.9973967508986235,1.0
73,0.9018723761745516,-1.0,-1.11282127421166,-0.9666719835063601,-0.8798277186469025,-1.039302566417205,1.0
74,-0.9892371074612307,-1.0,-0.9231810146481418,-0.9186481060064298,-1.0762508838762928,-1.0453505443276914,1.0
